OBJECTID,GEOID10,Tothhs,CV_HHS,PCT_BA,CV_BA,PCT_FB,CV_FB,PCTENGL_LT,CV_ENGL_LT,PCTSPANENG,CV_SPAN_EN,PCTUMPLD,CV_UMPLD,MEDHHINC,CV_MEDIN,PCTSNAP,CV_SNAP,PCTNOHLTH,CV_NOHLTH,PCTFAMRELC,CV_POPFAMC,POV_POP,CV_POVPOP,PERLT18,CV_PERLT18,POV65UP,CV_POV65UP,REPORT_1,REPORT_2,REPORT_3,REPORT_4,REPORT_5,REPORT_6,REPORT_7,REPORT_8,Shape_Length,Shape_Area
754,2420659,7748,2.78,20.6,8.26,2.4,20.26,1.6,30.4,0.3,40.53,4.4,16.58,95449,4.49,8.6,18.38,6.2,19.61,7.4,28.75,6,20.26,7.4,28.75,7.9,31.55,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20659.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20659.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20659.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20659.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20659.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20659.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20659.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20659.xlsx,175145.123930054,397895242.245638
755,2420658,360,10.3,14.5,39.41,1.9,67.19,1.3,88.85,0,-999,11.1,42.72,69602,26.48,10.6,40.72,2.8,56.45,10.5,82.79,9.1,53.44,8.5,113.71,16.9,53.24,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20658.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20658.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20658.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20658.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20658.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20658.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20658.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20658.xlsx,21698.8048986282,12790297.5691208
756,2420612,249,26.37,26.9,51.52,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,12.5,80.73,-999,-999,8.8,120.89,-999,-999,16.8,109.64,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20612.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20612.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20612.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20612.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20612.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20612.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20612.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20612.xlsx,5781.31947449236,989192.761814923
757,2421631,1001,8.44,26.6,17.6,3.5,41.68,0.1,121.58,0.1,121.58,10.1,34.91,64933,5.8,9.9,27.02,2.8,34.74,6.2,82.36,5.9,36.06,5.7,62.92,3.3,66.32,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21631.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21631.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21631.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21631.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21631.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21631.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21631.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21631.xlsx,94110.4311027512,111286067.642222
758,2421648,88,18.65,11.4,42.66,6.4,55.09,1.9,127.98,1.9,127.98,28.9,38.91,45625,52.95,9.1,64.8,12.1,60.79,0,-999,12.1,60.79,0,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21648.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21648.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21648.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21648.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21648.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21648.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21648.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21648.xlsx,31481.8678516142,11370218.6032344
759,2421648,88,18.65,11.4,42.66,6.4,55.09,1.9,127.98,1.9,127.98,28.9,38.91,45625,52.95,9.1,64.8,12.1,60.79,0,-999,12.1,60.79,0,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21648.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21648.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21648.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21648.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21648.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21648.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21648.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21648.xlsx,64854.9039609644,66236211.0904783
760,2421669,86,26.15,24.8,34.81,8.3,59.33,0,-999,0,-999,4.8,94.98,56842,19.27,20.9,73.59,8.3,93.02,0,-999,0,-999,0,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21669.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21669.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21669.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21669.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21669.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21669.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21669.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21669.xlsx,78766.9848183116,58430418.9379374
761,2421704,5116,2.91,55,3.87,14.7,9.1,4.8,15.2,1.3,46.76,4.3,22.62,124167,4.28,4.8,26.6,3.4,21.46,2.3,39.65,3.8,27.2,2.4,43.06,12.9,39.11,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21704.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21704.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21704.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21704.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21704.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21704.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21704.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21704.xlsx,86379.0712934425,114419001.498477
762,2421790,39,26.5,41.5,65.33,15.1,75.28,0,-999,0,-999,0,-999,-999,-999,0,-999,0,-999,-999,-999,0,-999,-999,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21790.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21790.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21790.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21790.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21790.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21790.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21790.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21790.xlsx,28686.3614762275,17006223.6542007
763,2421769,4042,2.84,46.2,4.61,6.3,15.44,2.4,30.4,0.6,50.66,5.4,18.01,117807,4.22,2.3,26.43,3.4,19.67,0.7,95.53,3,24.32,3.5,45.16,4.7,32.34,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21769.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21769.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21769.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21769.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21769.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21769.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21769.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21769.xlsx,99604.9522937031,178607673.190296
764,2421770,1845,5.54,46.4,7.47,2.2,44.21,0.8,53.19,0.5,60.79,4.1,29.65,120565,5.86,1.8,60.79,2.6,46.76,1.1,99.47,2.2,46.97,0.5,109.42,6.2,74.52,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21770.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21770.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21770.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21770.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21770.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21770.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21770.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21770.xlsx,45865.7436423659,47749909.434761
765,2421788,4580,2.95,21.6,9.85,1.3,32.73,0.2,60.79,0.1,121.58,7.5,18.64,70694,2.77,5.5,23.21,7.5,17.02,6.1,42.85,7.1,20.55,9.7,38.86,6.5,34.6,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21788.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21788.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21788.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21788.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21788.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21788.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21788.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21788.xlsx,127332.965089784,293867337.672933
766,2421705,0,-999,-999,-999,0,-999,0,-999,0,-999,-999,-999,-999,-999,-999,-999,100,49.97,-999,-999,100,49.97,-999,-999,-999,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21705.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21705.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21705.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21705.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21705.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21705.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21705.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21705.xlsx,1336.77596220576,102801.845063493
767,2421520,774,8.09,28,17.59,1.7,53.64,0,-999,0,-999,6.6,38.68,51458,8.24,14.5,28.93,5.3,28.67,22.6,51.11,11.8,54.61,21.8,66.37,4.6,71.36,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21520.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21520.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21520.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21520.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21520.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21520.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21520.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21520.xlsx,127834.999032029,267541586.499736
768,2421550,5777,3,18.7,6.83,1.4,21.71,0.4,45.59,0.1,60.79,5.9,14.42,42555,4.11,19.9,9.78,9.6,12.66,14.8,18.48,14.3,11.9,16.7,20.38,8.5,21.46,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21550.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21550.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21550.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21550.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21550.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21550.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21550.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21550.xlsx,203979.890735082,885235617.207451
769,2421001,9553,2.2,21.3,6.28,7.1,13.7,3.3,16.58,0.9,40.53,6.7,12.7,58635,3.51,17.5,8.68,8.3,13.18,18.2,13.69,13.9,10.06,19.6,15.2,9.9,15.97,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21001.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21001.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21001.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21001.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21001.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21001.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21001.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21001.xlsx,100961.194964699,130526972.101632
770,2421034,1297,4.31,21.2,12.62,0.9,47.28,0,-999,0,-999,7.8,28.06,71813,7.87,10.6,24.09,6,30.4,7,59.05,6.7,28.13,6.1,64.78,11.2,30.94,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21034.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21034.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21034.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21034.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21034.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21034.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21034.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21034.xlsx,84559.8200838875,110224569.093905
771,2421160,986,10.54,33.3,20.81,2.1,95.53,0,-999,0,-999,5.2,58.45,76107,12.87,5.8,54.5,4.3,55.14,20.2,49.35,16.4,37.81,26.7,43.49,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21160.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21160.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21160.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21160.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21160.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21160.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21160.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21160.xlsx,60610.6658717288,72751048.791214
772,2421130,101,34.31,12.8,61.74,4.9,89.32,0,-999,0,-999,0,-999,55699,14.46,30.7,50.69,16.1,89.49,30,78.42,20.6,66.4,39.3,70.54,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21130.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21130.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21130.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21130.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21130.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21130.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21130.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21130.xlsx,9408.08105482349,3288790.42896652
773,2421723,229,16.72,71.4,16.52,20.8,42.38,16.5,53.79,10.3,87.35,0,-999,-999,-999,0,-999,6.7,57.16,0,-999,1.9,108.78,0,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21723.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21723.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21723.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21723.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21723.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21723.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21723.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21723.xlsx,6651.10168246434,2058692.1910258
